name,artist,spotify_id,preview,img,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,acousticness_artist,danceability_artist,energy_artist,instrumentalness_artist,liveness_artist,speechiness_artist,valence_artist,has_preview,artist_encoded,avg_danceability,avg_energy,music_cluster,music_genre_label
Listen to the Music - Single Version; 2006 Remaster,The Doobie Brothers,4feNlb6HlpBrW36SsXoUfh,https://p.scdn.co/mp3-preview/2296a3b2a2f2e8fbb9097845851136b815f38781?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732b2af468cc9ca6a2794ac03c,0.493368696557453,0.4550147569497769,0.06807434742650513,-0.5558496253907932,-0.20372969824265613,-0.37138241552222095,-0.5729173745266745,1.5509660556416514,-0.022688345560247014,0.19296134665376966,-0.28409225880466893,-0.2728896924838779,-0.791199347702205,-0.6131429461424226,1.552622776775515,True,934,0.34316502160561135,0.08546124907255398,5,Emotional
Don't Wake Me Up,Chris Brown,18VfHIPaCo0s6FTi1Fnp6T,https://p.scdn.co/mp3-preview/1cf042b6277db5928b2c4126c206cb46edbf00cd?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273781583ade2f00c2966a35965,0.1489747175356276,0.23568027437636227,0.554139070196779,-0.35129545078581154,-0.7143788135586121,-0.37139085010420386,-0.2687029013449531,-1.1447253819971235,-0.713632700054795,0.6573876074226571,0.05494291365509354,-0.4725191946501749,-0.2295255439533991,0.6293763246925301,-0.03623263713682737,True,208,0.4031811624791424,0.1453115940157279,0,Energetic
Wild as You,Cody Johnson,4IZOdhEvXYWqh5XAXYzBk3,https://p.scdn.co/mp3-preview/37f439e50f402ceb2f8e26da87bc44ce2e04b694?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736f249b88d13274b3959c202a,-0.5047901239973297,0.03743564589654568,0.5158304186167574,-0.6209350445832874,-0.1095259810406032,-0.37139085010420386,-0.48741918925338024,-0.03680010227293825,-0.0466152476679947,-0.189963383126913,-0.07675688124868053,-0.47257264660482,-0.4139780983818848,-0.7387643399213238,0.08390727540642251,True,224,-0.34737675356212133,-0.019660617676067426,5,Emotional
Frente a Frente,Rocío Dúrcal,4487dYLxbESgxQhvemJdJF,https://p.scdn.co/mp3-preview/a37ad18b0ff9436e5ff2fe538ab0c7db1e06b1f3?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273cf287eb5e2e8a040345385cf,-0.15455895889038793,-1.0044031463271728,-0.9636041901740761,-0.3966227962948699,1.5796441205134493,-0.32756410058501584,-0.195797472042144,0.01391478729190126,1.1133040554688185,-0.1556265853575964,-1.3106673290792992,-0.46962697241323775,0.5500348315057547,-0.6558745966039544,0.5872805389033972,True,810,-0.15509277212399217,-1.157535237703236,3,Dance
Triumph,Wu-Tang Clan,3glqlA5qY3bbo8UaUDGPnw,https://p.scdn.co/mp3-preview/e15cbaf09a5e8304e7e3f72d12fbeb14bf95f73c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27377e8e20e0ac6182f94654a23,0.8494370477495105,0.016345791802948123,0.21998142621659075,3.3911161527826046,-0.8894125685240679,-0.3712754947917902,1.1098724891081635,-0.6843902305624268,-0.990837290727222,1.6238421482000631,0.8377554196773102,-0.4727589574299462,0.8834693889883992,-0.5355429321914582,1.55979416900768,True,1042,1.2366395979747868,0.42705060574012915,1,Chill
Poppin' - Main,Chris Brown,7vGRXiYWFk6NjUnsNjQJQd,https://p.scdn.co/mp3-preview/a64fb1e4358f6bfe574be83e48a2f16c8f35dbc9?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f9685817281327d5fecb244e,1.1121104215797168,-0.9116077883153437,0.9687069531370126,-0.5151712383954843,-0.8633181388590992,-0.37139085010420386,-0.8777946243384214,0.1855651827421273,-0.713632700054795,0.6573876074226571,0.05494291365509354,-0.4725191946501749,-0.2295255439533991,0.6293763246925301,-0.03623263713682737,True,208,0.8847490145011869,-0.4283324373301251,5,Emotional
No Llores por Mi,Enrique Iglesias,1qZPQqoomnPzHKGjvn136r,https://p.scdn.co/mp3-preview/fc99827d76937d641846ed0b64a4e32038357806?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2730aab643232cb0f0a78349929,-0.1895820754010821,-0.18189883667686846,0.07376375112650822,-0.643017597523598,-0.6373916377762446,-0.37019181639094306,-0.35486386324827285,-0.7351051201272663,-0.09435233004033824,0.47551414979973594,0.3477124666759042,-0.4721643662622695,-0.8861135663316757,-0.5288699904451049,0.12690200126418819,True,316,0.14296603719932693,0.08290681499951788,5,Emotional
另一個天堂,Leehom Wang,3ZNVR4Nl4NLVioCv4zyFhq,https://p.scdn.co/mp3-preview/4f7b39c1bd5796f1a52c708dbaf82c8e77741f5a?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273971a806eb728e2a04de05274,0.3357646722593299,-0.6754014224670514,0.4509712164367207,-0.6081504086704761,0.1470979382339549,-0.37139085010420386,-0.7744014700544377,-1.2929689053405005,0.7023040472946455,0.3739359522318702,-0.9690156962888647,-0.47286369176011656,-1.0758518839898046,-0.8005809001452272,-0.7242418762501583,True,537,0.35485031224560004,-0.822208559377958,3,Dance
Space Cadet,Kyuss,07HF5tFmwh6ahN93JC6LmE,https://p.scdn.co/mp3-preview/52043da79074dcf3da2fe4f03da346b3d819b18f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e14537a9543655496d648bad,-0.6740685204656846,-1.97031846381394,-1.5372857299243998,-0.4558970173451771,0.566142059581018,3.2918638738581154,0.5465123535864574,-0.7429074108295493,-0.6364595283375653,-1.5680824806082607,0.3341908247757687,2.9263643909001464,0.5524660465045123,-0.5630805650320457,-0.41637105535728947,True,523,-1.1210755005369726,-0.8180638195190856,2,Acoustic
Re: Re:,ASIAN KUNG-FU GENERATION,7gehOKSGfZgjIJSxiyE8oD,https://p.scdn.co/mp3-preview/66075ccfc7859b20ed878694e7cac4eccca36afb?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273fb7565c18a0d3974d1fb9f7d,-0.6565569622103381,0.9864790801084353,0.5820171483267947,-0.36059336781331064,-0.8915662604035495,-0.3697246067026725,0.4205847938816053,0.025618223345325764,-1.101804165760274,-1.0485319200453636,1.444730601031845,-0.06609916994327078,-0.6515182173699429,-0.27825873457676353,-0.021793054784068202,True,15,-0.8525444411278509,1.21560484057014,0,Energetic
I'm Just Snacking,Gus Dapperton,6413UUgINHbZsCJeJBFlmT,https://p.scdn.co/mp3-preview/dad7e8e99010adc4df5897f0d903f67ee046e1fe?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27303c5191d01d37d5c795697df,0.22485813664213167,-0.6754014224670514,0.1456398845365488,-0.6069881690420387,-0.4538568094343139,-0.37137389824825773,0.3344238319782854,-0.4737283816007859,-0.554628431120005,0.08477854868699064,-0.3978428918866547,-0.43556611722333083,-0.46955101491192347,-0.6988420347870881,-0.5340204591979295,True,384,0.15481834266456115,-0.536622157176853,3,Dance
The Jetset Life Is Gonna Kill You,My Chemical Romance,7HKfrU3iuEFrKxTAfVznrG,https://p.scdn.co/mp3-preview/f977d7c23438b39fd30683efa42f416554d78f34?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273cab7ae4868e9f9ce6bdfdf43,-0.4814413796568669,1.4167121036178245,0.8061796541069209,-0.3094548241620652,-0.8911277258579536,-0.3712068604482035,-0.5749057044167512,-1.226649434371095,-0.8021010531808395,-1.2036406734337903,1.1297919739470785,-0.3018737154145692,0.3214821502131258,-0.026018893233793985,-0.6831480815066464,True,676,-0.8425410265453286,1.2732520387824515,0,Energetic
Say You Love Me,Fleetwood Mac,2kOOxUIHZvz4TsYE6kHYjb,https://p.scdn.co/mp3-preview/6bbb1e585f8a9559d9c26bdb579aab12a97d29c1?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273813da91820fd194cbee5bdce,0.8552742338346262,-0.1650269534019909,-1.0083608326141014,-0.5860678557301655,-0.8316461994549608,-0.3501803571765214,-0.16265864054086715,1.8045405034658484,0.27381631492750735,0.07544503142635531,-0.5596556611945084,0.10070382453595364,0.5931168007663706,-0.6201613970750185,0.5921949012242441,True,340,0.46535963263049074,-0.36234130729824965,5,Emotional
Orpheus Under the Influence,The Buttertones,7KwJrAQMoJyUEBes3evMLv,https://p.scdn.co/mp3-preview/5caf2d948c4e7081aa91c88333e2af02429ece06?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27331a5311ae420e797f78ece5c,-1.2519499428921381,0.9949150217458739,0.29830555048663476,-0.36059336781331064,-0.773824607517149,-0.3703323927573253,-0.4675358903526141,0.10364113036815578,-1.0530221025229909,-1.4193063326553301,0.49971437217396086,-0.09726350063841581,-0.7592366458863175,-0.6859190842219659,0.2979719915520292,True,927,-1.335628137773734,0.7473146969599174,0,Energetic
Midnight Daydream,Jameson Rodgers,03PTvKwCBFNGxIqvzVWHwg,https://p.scdn.co/mp3-preview/58d5a2c85c631d568d39b120c9372ce660668712?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2735dd66240ac16b6bab555f343,0.23653250881236304,0.9358634302838007,0.4481265145867192,-0.45357253808830233,0.7707915141923745,-0.3713680271176618,-0.32172503174699596,0.2557857990626739,-0.16166392019894038,-0.21883672503513443,1.0885385810270847,-0.4728539752306621,0.23715881789015095,-0.5888324810672692,0.16248124954654536,True,437,0.008847891888614304,1.0122010056554427,5,Emotional
Guilty Pleasure,Bryce Vine,3F0xQdEqmXIbrYbtZ46InQ,https://p.scdn.co/mp3-preview/c7266225c045739360e13d31cd6ba43c2fd2bb17?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d67c496c586f830b6a73ea8c,0.43499683570629605,0.8430680722719714,0.445850753106718,-0.40475847369393175,-0.8807295845212718,-0.37139085010420386,-0.4410248251515927,1.4456351311608309,-0.3256842981354736,0.8288097345513009,0.1950852953598049,-0.4712772931543218,0.02219353923108938,-0.29624475316387877,0.28129004843389377,True,158,0.6319032851287985,0.5190766838158882,5,Emotional
Only When You Leave,Spandau Ballet,25OUeDZIDX1UIQlsrWcCgc,https://p.scdn.co/mp3-preview/b0b0154a0f79eae21d23deb39fbdb1600e358cb0?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27377a57bed4cb466a7923b6217,0.5283918130681479,0.5899898231488012,0.2421701006466031,-0.6104748879273508,0.26079207968470836,-0.3705143151138201,-0.6511250168696878,1.3325019159777272,0.1345624210962841,0.9922264372310625,0.41383624539795283,0.3125846907174881,-0.8618989032682491,-0.5734054990419968,0.6374376183323988,True,886,0.7603091251496052,0.5019130342733771,5,Emotional
Corazón de Otro,Los Temerarios,3SaGWAhXD4ntVgg8acyRiG,https://p.scdn.co/mp3-preview/cffef4617956c636af414de84cedb00ca3a77faf?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c0dc05e2947081840e461e69,0.8435998616643948,-0.42654114416260014,-0.35559658143373357,-0.6081504086704761,-0.5743725993721127,-0.3695592227422227,-0.7008332641216032,0.7902427121690595,-0.021355727120447962,0.31797000315866825,-0.5639114226126609,-0.39177294415497355,-0.13473789077877454,-0.7281838966487221,0.47063937057089167,True,570,0.5807849324115315,-0.49522628338763053,5,Emotional
